payment_id,merchant_id,customer_id,failure_id,attempt_id,recovered,amount_inr,payment_method,gateway,transaction_hour,day_of_week,is_weekend,failure_category,error_code,retryable,merchant_segment,industry,merchant_historical_tx_count,merchant_historical_failure_rate,merchant_historical_recovery_rate,gateway_historical_latency_ms,gateway_historical_success_rate,gateway_historical_error_rate,gateway_historical_incident_count,strategy,attempt_number,delay_minutes,predicted_recovery_probability,status,attempt_status,recovered_amount_inr,risk_amount_inr,resolved_at,merchant_historical_recovered_count,created_at,merchant_name
pay_104651,m_1000,cust_1074,fail_10074,att_10074,0,2275.46,UPI,Razorpay,3,2,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Enterprise,E-commerce & Retail,17,58.82,41.18,159.3,97.84,2.16,0,Smart gateway retry,0,15,0.742,Failed,Pending,0.0,2275.46,,7.0,2026-02-25 03:00:00,Apex Retail Pvt Ltd
pay_103218,m_1004,cust_1075,fail_10075,att_10075,1,6263.8,Card,Razorpay,3,2,0,User Abandoned,BAD_REQUEST_ABANDONED,True,Growth,E-commerce & Retail,22,77.27,22.73,159.3,97.84,2.16,0,Email reminder,1,15,0.457,Success,Recovered,6263.8,0.0,2026-02-25 09:24:00,5.0,2026-02-25 03:00:00,CloudMart
pay_104962,m_1003,cust_1076,fail_10076,att_10076,0,4376.46,UPI,Axis Wallet,4,2,0,OTP Failed,OTP_AUTHENTICATION_FAILED,True,SMB,E-commerce & Retail,10,50.0,50.0,163.48,98.3,1.7,0,OTP reminder,1,15,0.591,Failed,Failed,0.0,4376.46,,5.0,2026-02-25 04:00:00,UrbanNest
pay_103745,m_1003,cust_1078,fail_10078,att_10078,0,1874.64,NetBanking,Axis Wallet,5,2,0,OTP Failed,OTP_AUTHENTICATION_FAILED,True,SMB,E-commerce & Retail,11,54.55,45.45,163.48,98.3,1.7,0,OTP reminder,2,15,0.587,Failed,Failed,0.0,1874.64,,5.0,2026-02-25 05:00:00,UrbanNest
pay_101245,m_1003,cust_1077,fail_10077,att_10077,1,766.76,Card,Razorpay,5,2,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,SMB,E-commerce & Retail,12,58.33,41.67,159.3,97.84,2.16,0,Smart gateway retry,2,15,0.7,Success,Recovered,766.76,0.0,2026-02-25 09:11:00,5.0,2026-02-25 05:00:00,UrbanNest
pay_104122,m_1001,cust_1079,fail_10079,att_10079,0,6767.98,Card,Axis Wallet,6,2,0,Insufficient Funds,INSUFFICIENT_FUNDS,True,Enterprise,E-commerce & Retail,11,81.82,18.18,163.48,98.3,1.7,0,UPI payment link,3,15,0.519,Failed,Failed,0.0,6767.98,,2.0,2026-02-25 06:00:00,NovaCart
pay_103778,m_1004,cust_1080,fail_10080,att_10080,0,1672.77,UPI,Razorpay,6,2,0,Network Timeout,GATEWAY_TIMEOUT,True,Growth,E-commerce & Retail,23,73.91,26.09,159.3,97.84,2.16,0,Retry after 10 minutes,0,10,0.738,Failed,Pending,0.0,1672.77,,6.0,2026-02-25 06:00:00,CloudMart
pay_103747,m_1004,cust_1081,fail_10081,att_10081,0,2581.43,Card,Razorpay,7,2,0,Network Timeout,GATEWAY_TIMEOUT,True,Growth,E-commerce & Retail,24,75.0,25.0,159.3,97.84,2.16,0,Retry after 10 minutes,2,10,0.775,Failed,Failed,0.0,2581.43,,6.0,2026-02-25 07:00:00,CloudMart
pay_101202,m_1003,cust_1082,fail_10082,att_10082,1,1394.3,Card,Razorpay,8,2,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,SMB,E-commerce & Retail,13,53.85,46.15,159.3,97.84,2.16,0,Smart gateway retry,3,15,0.802,Success,Recovered,1394.3,0.0,2026-02-25 18:05:00,6.0,2026-02-25 08:00:00,UrbanNest
pay_103592,m_1003,cust_1083,fail_10083,att_10083,1,1173.72,Card,Razorpay,8,2,0,Network Timeout,GATEWAY_TIMEOUT,True,SMB,E-commerce & Retail,14,50.0,50.0,159.3,97.84,2.16,0,Retry after 10 minutes,2,10,0.797,Success,Recovered,1173.72,0.0,2026-02-25 14:51:00,7.0,2026-02-25 08:00:00,UrbanNest
pay_101827,m_1001,cust_1089,fail_10089,att_10089,0,1265.23,UPI,Razorpay,9,2,0,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,12,83.33,16.67,159.3,97.84,2.16,0,Retry after 10 minutes,1,10,0.915,Failed,Failed,0.0,1265.23,,2.0,2026-02-25 09:00:00,NovaCart
pay_103360,m_1002,cust_1088,fail_10088,att_10088,1,3772.23,UPI,HDFC Gateway,9,2,0,Insufficient Funds,INSUFFICIENT_FUNDS,True,Mid-Market,E-commerce & Retail,14,92.86,7.14,227.48,94.23,5.77,1,UPI payment link,1,15,0.46,Success,Recovered,3772.23,0.0,2026-02-25 18:32:00,1.0,2026-02-25 09:00:00,SwiftPay Stores
pay_101456,m_1000,cust_1087,fail_10087,att_10087,0,3272.66,UPI,ICICI UPI,9,2,0,OTP Failed,OTP_AUTHENTICATION_FAILED,True,Enterprise,E-commerce & Retail,18,61.11,38.89,173.1,97.53,2.47,0,OTP reminder,1,15,0.611,Failed,Failed,0.0,3272.66,,7.0,2026-02-25 09:00:00,Apex Retail Pvt Ltd
pay_101227,m_1003,cust_1085,fail_10085,att_10085,0,469.65,Card,ICICI UPI,9,2,0,Insufficient Funds,INSUFFICIENT_FUNDS,True,SMB,E-commerce & Retail,15,46.67,53.33,173.1,97.53,2.47,0,UPI payment link,0,15,0.424,Failed,Pending,0.0,469.65,,8.0,2026-02-25 09:00:00,UrbanNest
pay_101569,m_1000,cust_1084,fail_10084,att_10084,1,2072.5,Card,Razorpay,9,2,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Enterprise,E-commerce & Retail,19,63.16,36.84,159.3,97.84,2.16,0,Smart gateway retry,1,15,0.768,Success,Recovered,2072.5,0.0,2026-02-25 20:14:00,7.0,2026-02-25 09:00:00,Apex Retail Pvt Ltd
pay_103784,m_1001,cust_1086,fail_10086,att_10086,1,10154.71,NetBanking,Razorpay,9,2,0,Bank Declined,BANK_DECLINED_TRANSACTION,False,Enterprise,E-commerce & Retail,13,84.62,15.38,159.3,97.84,2.16,0,Alternate payment method,1,15,0.306,Success,Recovered,10154.71,0.0,2026-02-25 09:42:00,2.0,2026-02-25 09:00:00,NovaCart
pay_100554,m_1002,cust_1090,fail_10090,att_10090,0,2457.3,NetBanking,SBI Card Gateway,10,2,0,Network Timeout,GATEWAY_TIMEOUT,True,Mid-Market,E-commerce & Retail,15,86.67,13.33,211.58,94.83,5.17,1,Retry after 10 minutes,0,10,0.811,Failed,Pending,0.0,2457.3,,2.0,2026-02-25 10:00:00,SwiftPay Stores
pay_103403,m_1004,cust_1091,fail_10091,att_10091,1,4072.75,Card,Razorpay,11,2,0,User Abandoned,BAD_REQUEST_ABANDONED,True,Growth,E-commerce & Retail,25,76.0,24.0,159.3,97.84,2.16,0,Email reminder,3,15,0.456,Success,Recovered,4072.75,0.0,2026-02-26 00:35:00,6.0,2026-02-25 11:00:00,CloudMart
pay_101392,m_1003,cust_1092,fail_10092,att_10092,0,1354.58,Card,Razorpay,12,2,0,Network Timeout,GATEWAY_TIMEOUT,True,SMB,E-commerce & Retail,16,50.0,50.0,159.3,97.84,2.16,0,Retry after 10 minutes,1,10,0.787,Failed,Failed,0.0,1354.58,,8.0,2026-02-25 12:00:00,UrbanNest
pay_101675,m_1000,cust_1093,fail_10093,att_10093,1,1547.25,UPI,Axis Wallet,14,2,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Enterprise,E-commerce & Retail,20,60.0,40.0,163.48,98.3,1.7,0,Smart gateway retry,2,15,0.685,Success,Recovered,1547.25,0.0,2026-02-25 16:46:00,8.0,2026-02-25 14:00:00,Apex Retail Pvt Ltd
pay_101706,m_1003,cust_1094,fail_10094,att_10094,0,5221.41,Card,Razorpay,14,2,0,OTP Failed,OTP_AUTHENTICATION_FAILED,True,SMB,E-commerce & Retail,17,52.94,47.06,159.3,97.84,2.16,0,OTP reminder,2,15,0.659,Failed,Failed,0.0,5221.41,,8.0,2026-02-25 14:00:00,UrbanNest
pay_104088,m_1000,cust_1095,fail_10095,att_10095,1,1558.79,Card,Razorpay,15,2,0,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,21,57.14,42.86,159.3,97.84,2.16,0,Retry after 10 minutes,3,10,0.649,Success,Recovered,1558.79,0.0,2026-02-25 20:05:00,9.0,2026-02-25 15:00:00,Apex Retail Pvt Ltd
pay_103269,m_1000,cust_1096,fail_10096,att_10096,0,2508.87,NetBanking,SBI Card Gateway,16,2,0,User Abandoned,BAD_REQUEST_ABANDONED,True,Enterprise,E-commerce & Retail,22,54.55,45.45,211.58,94.83,5.17,1,Email reminder,0,15,0.483,Failed,Pending,0.0,2508.87,,10.0,2026-02-25 16:00:00,Apex Retail Pvt Ltd
pay_100140,m_1000,cust_1097,fail_10097,att_10097,0,2150.05,UPI,HDFC Gateway,17,2,0,Insufficient Funds,INSUFFICIENT_FUNDS,True,Enterprise,E-commerce & Retail,23,56.52,43.48,227.48,94.23,5.77,1,UPI payment link,2,15,0.366,Failed,Failed,0.0,2150.05,,10.0,2026-02-25 17:00:00,Apex Retail Pvt Ltd
pay_101829,m_1000,cust_1098,fail_10098,att_10098,0,1423.17,UPI,SBI Card Gateway,19,2,0,Bank Declined,BANK_DECLINED_TRANSACTION,False,Enterprise,E-commerce & Retail,24,58.33,41.67,211.58,94.83,5.17,1,Alternate payment method,3,15,0.365,Failed,Failed,0.0,1423.17,,10.0,2026-02-25 19:00:00,Apex Retail Pvt Ltd
pay_102689,m_1003,cust_1099,fail_10099,att_10099,1,677.69,Card,Razorpay,20,2,0,OTP Failed,OTP_AUTHENTICATION_FAILED,True,SMB,E-commerce & Retail,18,55.56,44.44,159.3,97.84,2.16,0,OTP reminder,2,15,0.54,Success,Recovered,677.69,0.0,2026-02-26 01:05:00,8.0,2026-02-25 20:00:00,UrbanNest
pay_102554,m_1000,cust_1100,fail_10100,att_10100,0,4097.65,Wallet,Razorpay,21,2,0,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,25,60.0,40.0,159.3,97.84,2.16,0,Retry after 10 minutes,2,10,0.901,Failed,Failed,0.0,4097.65,,10.0,2026-02-25 21:00:00,Apex Retail Pvt Ltd
pay_101197,m_1002,cust_1101,fail_10101,att_10101,0,1126.24,UPI,Razorpay,21,2,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Mid-Market,E-commerce & Retail,16,87.5,12.5,159.3,97.84,2.16,0,Smart gateway retry,0,15,0.863,Failed,Pending,0.0,1126.24,,2.0,2026-02-25 21:00:00,SwiftPay Stores
pay_102973,m_1001,cust_1102,fail_10102,att_10102,1,2551.47,NetBanking,ICICI UPI,23,2,0,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,14,78.57,21.43,173.1,97.53,2.47,0,Retry after 10 minutes,1,10,0.824,Success,Recovered,2551.47,0.0,2026-02-26 01:56:00,3.0,2026-02-25 23:00:00,NovaCart
pay_102229,m_1000,cust_1103,fail_10103,att_10103,0,748.2,Card,ICICI UPI,1,3,0,User Abandoned,BAD_REQUEST_ABANDONED,True,Enterprise,E-commerce & Retail,26,61.54,38.46,173.1,97.53,2.47,0,Email reminder,3,15,0.414,Failed,Failed,0.0,748.2,,10.0,2026-02-26 01:00:00,Apex Retail Pvt Ltd
pay_104089,m_1002,cust_1104,fail_10104,att_10104,0,1108.86,UPI,Razorpay,1,3,0,Network Timeout,GATEWAY_TIMEOUT,True,Mid-Market,E-commerce & Retail,17,88.24,11.76,159.3,97.84,2.16,0,Retry after 10 minutes,0,10,0.906,Failed,Pending,0.0,1108.86,,2.0,2026-02-26 01:00:00,SwiftPay Stores
pay_101380,m_1000,cust_1105,fail_10105,att_10105,0,2574.84,Card,Axis Wallet,3,3,0,OTP Failed,OTP_AUTHENTICATION_FAILED,True,Enterprise,E-commerce & Retail,27,62.96,37.04,163.48,98.3,1.7,0,OTP reminder,1,15,0.607,Failed,Failed,0.0,2574.84,,10.0,2026-02-26 03:00:00,Apex Retail Pvt Ltd
pay_100893,m_1004,cust_1107,fail_10107,att_10107,0,9524.43,Card,SBI Card Gateway,4,3,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Growth,E-commerce & Retail,26,73.08,26.92,211.58,94.83,5.17,1,Smart gateway retry,1,15,0.835,Failed,Failed,0.0,9524.43,,7.0,2026-02-26 04:00:00,CloudMart
pay_104252,m_1004,cust_1106,fail_10106,att_10106,1,704.3,Card,HDFC Gateway,4,3,0,Bank Declined,BANK_DECLINED_TRANSACTION,False,Growth,E-commerce & Retail,27,74.07,25.93,227.48,94.23,5.77,1,Alternate payment method,0,15,0.273,Success,Recovered,704.3,0.0,2026-02-26 23:30:00,7.0,2026-02-26 04:00:00,CloudMart
pay_104076,m_1001,cust_1108,fail_10108,att_10108,0,10122.59,UPI,Razorpay,5,3,0,OTP Failed,OTP_AUTHENTICATION_FAILED,True,Enterprise,E-commerce & Retail,15,73.33,26.67,159.3,97.84,2.16,0,OTP reminder,3,15,0.561,Failed,Failed,0.0,10122.59,,4.0,2026-02-26 05:00:00,NovaCart
pay_100913,m_1001,cust_1109,fail_10109,att_10109,0,5221.14,Card,SBI Card Gateway,5,3,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Enterprise,E-commerce & Retail,16,75.0,25.0,211.58,94.83,5.17,1,Smart gateway retry,2,15,0.904,Failed,Failed,0.0,5221.14,,4.0,2026-02-26 05:00:00,NovaCart
pay_103425,m_1000,cust_1110,fail_10110,att_10110,1,4322.64,UPI,Razorpay,5,3,0,Insufficient Funds,INSUFFICIENT_FUNDS,True,Enterprise,E-commerce & Retail,28,64.29,35.71,159.3,97.84,2.16,0,UPI payment link,0,15,0.336,Success,Recovered,4322.64,0.0,2026-02-26 12:38:00,10.0,2026-02-26 05:00:00,Apex Retail Pvt Ltd
pay_100850,m_1000,cust_1111,fail_10111,att_10111,0,720.54,Card,Razorpay,5,3,0,Insufficient Funds,INSUFFICIENT_FUNDS,True,Enterprise,E-commerce & Retail,29,62.07,37.93,159.3,97.84,2.16,0,UPI payment link,1,15,0.348,Failed,Failed,0.0,720.54,,11.0,2026-02-26 05:00:00,Apex Retail Pvt Ltd
pay_100593,m_1001,cust_1112,fail_10112,att_10112,0,809.43,Card,Razorpay,7,3,0,User Abandoned,BAD_REQUEST_ABANDONED,True,Enterprise,E-commerce & Retail,17,76.47,23.53,159.3,97.84,2.16,0,Email reminder,3,15,0.639,Failed,Failed,0.0,809.43,,4.0,2026-02-26 07:00:00,NovaCart
pay_101745,m_1001,cust_1113,fail_10113,att_10113,0,3709.61,Wallet,HDFC Gateway,8,3,0,User Abandoned,BAD_REQUEST_ABANDONED,True,Enterprise,E-commerce & Retail,18,77.78,22.22,227.48,94.23,5.77,1,Email reminder,1,15,0.496,Failed,Failed,0.0,3709.61,,4.0,2026-02-26 08:00:00,NovaCart
pay_103198,m_1001,cust_1114,fail_10114,att_10114,1,1101.03,UPI,ICICI UPI,9,3,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Enterprise,E-commerce & Retail,19,78.95,21.05,173.1,97.53,2.47,0,Smart gateway retry,3,15,0.695,Success,Recovered,1101.03,0.0,2026-02-27 00:15:00,4.0,2026-02-26 09:00:00,NovaCart
pay_104316,m_1003,cust_1115,fail_10115,att_10115,0,1387.19,Card,HDFC Gateway,10,3,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,SMB,E-commerce & Retail,19,52.63,47.37,227.48,94.23,5.77,1,Smart gateway retry,0,15,0.864,Failed,Pending,0.0,1387.19,,9.0,2026-02-26 10:00:00,UrbanNest
pay_102626,m_1000,cust_1116,fail_10116,att_10116,0,12741.27,Card,Razorpay,10,3,0,Insufficient Funds,INSUFFICIENT_FUNDS,True,Enterprise,E-commerce & Retail,30,63.33,36.67,159.3,97.84,2.16,0,UPI payment link,2,15,0.432,Failed,Failed,0.0,12741.27,,11.0,2026-02-26 10:00:00,Apex Retail Pvt Ltd
pay_102535,m_1004,cust_1117,fail_10117,att_10117,0,1039.55,Wallet,ICICI UPI,11,3,0,Bank Declined,BANK_DECLINED_TRANSACTION,False,Growth,E-commerce & Retail,28,71.43,28.57,173.1,97.53,2.47,0,Alternate payment method,0,15,0.315,Failed,Pending,0.0,1039.55,,8.0,2026-02-26 11:00:00,CloudMart
pay_104113,m_1001,cust_1118,fail_10118,att_10118,1,2976.17,UPI,Razorpay,13,3,0,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,20,75.0,25.0,159.3,97.84,2.16,0,Retry after 10 minutes,2,10,0.765,Success,Recovered,2976.17,0.0,2026-02-26 15:56:00,5.0,2026-02-26 13:00:00,NovaCart
pay_102169,m_1004,cust_1119,fail_10119,att_10119,0,1385.65,Card,Razorpay,13,3,0,Insufficient Funds,INSUFFICIENT_FUNDS,True,Growth,E-commerce & Retail,29,72.41,27.59,159.3,97.84,2.16,0,UPI payment link,2,15,0.443,Failed,Failed,0.0,1385.65,,8.0,2026-02-26 13:00:00,CloudMart
pay_101249,m_1004,cust_1120,fail_10120,att_10120,1,13871.09,Card,ICICI UPI,14,3,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Growth,E-commerce & Retail,30,73.33,26.67,173.1,97.53,2.47,0,Smart gateway retry,3,15,0.858,Success,Recovered,13871.09,0.0,2026-02-27 06:54:00,8.0,2026-02-26 14:00:00,CloudMart
pay_101474,m_1001,cust_1121,fail_10121,att_10121,0,1683.54,UPI,HDFC Gateway,17,3,0,Bank Declined,BANK_DECLINED_TRANSACTION,False,Enterprise,E-commerce & Retail,21,71.43,28.57,227.48,94.23,5.77,1,Alternate payment method,0,15,0.364,Failed,Pending,0.0,1683.54,,6.0,2026-02-26 17:00:00,NovaCart
pay_102879,m_1004,cust_1122,fail_10122,att_10122,0,1622.82,UPI,Razorpay,17,3,0,Bank Declined,BANK_DECLINED_TRANSACTION,False,Growth,E-commerce & Retail,31,70.97,29.03,159.3,97.84,2.16,0,Alternate payment method,3,15,0.378,Failed,Failed,0.0,1622.82,,9.0,2026-02-26 17:00:00,CloudMart
pay_102269,m_1000,cust_1123,fail_10123,att_10123,0,3245.78,UPI,SBI Card Gateway,19,3,0,Insufficient Funds,INSUFFICIENT_FUNDS,True,Enterprise,E-commerce & Retail,31,64.52,35.48,211.58,94.83,5.17,1,UPI payment link,3,15,0.383,Failed,Failed,0.0,3245.78,,11.0,2026-02-26 19:00:00,Apex Retail Pvt Ltd
pay_101648,m_1002,cust_1124,fail_10124,att_10124,1,1954.75,UPI,ICICI UPI,19,3,0,Bank Declined,BANK_DECLINED_TRANSACTION,False,Mid-Market,E-commerce & Retail,18,88.89,11.11,173.1,97.53,2.47,0,Alternate payment method,0,15,0.447,Success,Recovered,1954.75,0.0,2026-02-27 05:03:00,2.0,2026-02-26 19:00:00,SwiftPay Stores
pay_104834,m_1001,cust_1125,fail_10125,att_10125,0,4730.68,NetBanking,ICICI UPI,19,3,0,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,22,72.73,27.27,173.1,97.53,2.47,0,Retry after 10 minutes,1,10,0.769,Failed,Failed,0.0,4730.68,,6.0,2026-02-26 19:00:00,NovaCart
pay_104920,m_1001,cust_1127,fail_10127,att_10127,1,543.32,Card,Razorpay,20,3,0,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,23,73.91,26.09,159.3,97.84,2.16,0,Retry after 10 minutes,3,10,0.788,Success,Recovered,543.32,0.0,2026-02-27 04:37:00,6.0,2026-02-26 20:00:00,NovaCart
pay_104153,m_1000,cust_1126,fail_10126,att_10126,1,17340.24,UPI,HDFC Gateway,20,3,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Enterprise,E-commerce & Retail,32,65.62,34.38,227.48,94.23,5.77,1,Smart gateway retry,3,15,0.824,Success,Recovered,17340.24,0.0,2026-02-27 00:08:00,11.0,2026-02-26 20:00:00,Apex Retail Pvt Ltd
pay_102131,m_1001,cust_1128,fail_10128,att_10128,1,6857.57,UPI,Razorpay,22,3,0,Bank Declined,BANK_DECLINED_TRANSACTION,False,Enterprise,E-commerce & Retail,24,70.83,29.17,159.3,97.84,2.16,0,Alternate payment method,2,15,0.463,Success,Recovered,6857.57,0.0,2026-02-27 20:02:00,7.0,2026-02-26 22:00:00,NovaCart
pay_103788,m_1000,cust_1129,fail_10129,att_10129,0,2752.59,UPI,Axis Wallet,22,3,0,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,33,63.64,36.36,163.48,98.3,1.7,0,Retry after 10 minutes,1,10,0.822,Failed,Failed,0.0,2752.59,,12.0,2026-02-26 22:00:00,Apex Retail Pvt Ltd
pay_102871,m_1004,cust_1130,fail_10130,att_10130,1,2345.58,UPI,Axis Wallet,23,3,0,Bank Declined,BANK_DECLINED_TRANSACTION,False,Growth,E-commerce & Retail,32,71.88,28.12,163.48,98.3,1.7,0,Alternate payment method,3,15,0.409,Success,Recovered,2345.58,0.0,2026-02-27 10:36:00,9.0,2026-02-26 23:00:00,CloudMart
pay_102823,m_1002,cust_1131,fail_10131,att_10131,0,10999.19,Card,ICICI UPI,23,3,0,User Abandoned,BAD_REQUEST_ABANDONED,True,Mid-Market,E-commerce & Retail,19,84.21,15.79,173.1,97.53,2.47,0,Email reminder,3,15,0.444,Failed,Failed,0.0,10999.19,,3.0,2026-02-26 23:00:00,SwiftPay Stores
pay_101796,m_1004,cust_1135,fail_10135,att_10135,0,806.66,Card,HDFC Gateway,0,4,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Growth,E-commerce & Retail,33,69.7,30.3,227.48,94.23,5.77,1,Smart gateway retry,1,15,0.784,Failed,Failed,0.0,806.66,,10.0,2026-02-27 00:00:00,CloudMart
pay_103684,m_1002,cust_1132,fail_10132,att_10132,1,21391.02,UPI,Axis Wallet,0,4,0,OTP Failed,OTP_AUTHENTICATION_FAILED,True,Mid-Market,E-commerce & Retail,20,85.0,15.0,163.48,98.3,1.7,0,OTP reminder,2,15,0.751,Success,Recovered,21391.02,0.0,2026-02-27 15:18:00,3.0,2026-02-27 00:00:00,SwiftPay Stores
pay_100011,m_1003,cust_1133,fail_10133,att_10133,0,4724.61,Card,Razorpay,0,4,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,SMB,E-commerce & Retail,20,55.0,45.0,159.3,97.84,2.16,0,Smart gateway retry,3,15,0.621,Failed,Failed,0.0,4724.61,,9.0,2026-02-27 00:00:00,UrbanNest
pay_102387,m_1000,cust_1134,fail_10134,att_10134,0,223.57,Card,SBI Card Gateway,0,4,0,OTP Failed,OTP_AUTHENTICATION_FAILED,True,Enterprise,E-commerce & Retail,34,64.71,35.29,211.58,94.83,5.17,1,OTP reminder,0,15,0.587,Failed,Pending,0.0,223.57,,12.0,2026-02-27 00:00:00,Apex Retail Pvt Ltd
pay_100324,m_1004,cust_1137,fail_10137,att_10137,1,3528.77,UPI,Axis Wallet,2,4,0,User Abandoned,BAD_REQUEST_ABANDONED,True,Growth,E-commerce & Retail,34,70.59,29.41,163.48,98.3,1.7,0,Email reminder,2,15,0.428,Success,Recovered,3528.77,0.0,2026-02-27 21:58:00,10.0,2026-02-27 02:00:00,CloudMart
pay_103354,m_1000,cust_1136,fail_10136,att_10136,1,3239.56,NetBanking,Razorpay,2,4,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Enterprise,E-commerce & Retail,35,65.71,34.29,159.3,97.84,2.16,0,Smart gateway retry,3,15,0.98,Success,Recovered,3239.56,0.0,2026-02-27 06:51:00,12.0,2026-02-27 02:00:00,Apex Retail Pvt Ltd
pay_104823,m_1003,cust_1138,fail_10138,att_10138,0,1972.51,Wallet,ICICI UPI,4,4,0,Network Timeout,GATEWAY_TIMEOUT,True,SMB,E-commerce & Retail,21,57.14,42.86,173.1,97.53,2.47,0,Retry after 10 minutes,0,10,0.83,Failed,Pending,0.0,1972.51,,9.0,2026-02-27 04:00:00,UrbanNest
pay_102749,m_1000,cust_1139,fail_10139,att_10139,0,2631.18,UPI,Razorpay,5,4,0,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,36,63.89,36.11,159.3,97.84,2.16,0,Retry after 10 minutes,1,10,0.832,Failed,Failed,0.0,2631.18,,13.0,2026-02-27 05:00:00,Apex Retail Pvt Ltd
pay_104136,m_1001,cust_1140,fail_10140,att_10140,0,6637.09,Card,ICICI UPI,7,4,0,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,25,68.0,32.0,173.1,97.53,2.47,0,Retry after 10 minutes,1,10,0.844,Failed,Failed,0.0,6637.09,,8.0,2026-02-27 07:00:00,NovaCart
pay_100946,m_1003,cust_1141,fail_10141,att_10141,0,4702.21,Wallet,Razorpay,9,4,0,Bank Declined,BANK_DECLINED_TRANSACTION,False,SMB,E-commerce & Retail,22,59.09,40.91,159.3,97.84,2.16,0,Alternate payment method,1,15,0.329,Failed,Failed,0.0,4702.21,,9.0,2026-02-27 09:00:00,UrbanNest
pay_102962,m_1004,cust_1142,fail_10142,att_10142,1,1605.29,NetBanking,Razorpay,10,4,0,Insufficient Funds,INSUFFICIENT_FUNDS,True,Growth,E-commerce & Retail,35,68.57,31.43,159.3,97.84,2.16,0,UPI payment link,0,15,0.585,Success,Recovered,1605.29,0.0,2026-02-27 12:03:00,11.0,2026-02-27 10:00:00,CloudMart
pay_100440,m_1002,cust_1143,fail_10143,att_10143,0,9147.62,UPI,Razorpay,11,4,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Mid-Market,E-commerce & Retail,21,80.95,19.05,159.3,97.84,2.16,0,Smart gateway retry,0,15,0.762,Failed,Pending,0.0,9147.62,,4.0,2026-02-27 11:00:00,SwiftPay Stores
pay_103515,m_1004,cust_1144,fail_10144,att_10144,0,2709.62,NetBanking,SBI Card Gateway,14,4,0,Network Timeout,GATEWAY_TIMEOUT,True,Growth,E-commerce & Retail,36,66.67,33.33,211.58,94.83,5.17,1,Retry after 10 minutes,2,10,0.779,Failed,Failed,0.0,2709.62,,12.0,2026-02-27 14:00:00,CloudMart
pay_104581,m_1001,cust_1145,fail_10145,att_10145,0,3337.37,UPI,Razorpay,15,4,0,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,26,69.23,30.77,159.3,97.84,2.16,0,Retry after 10 minutes,3,10,0.762,Failed,Failed,0.0,3337.37,,8.0,2026-02-27 15:00:00,NovaCart
pay_100403,m_1002,cust_1147,fail_10147,att_10147,0,833.32,Card,SBI Card Gateway,16,4,0,Insufficient Funds,INSUFFICIENT_FUNDS,True,Mid-Market,E-commerce & Retail,22,81.82,18.18,211.58,94.83,5.17,1,UPI payment link,0,15,0.321,Failed,Pending,0.0,833.32,,4.0,2026-02-27 16:00:00,SwiftPay Stores
pay_102839,m_1003,cust_1146,fail_10146,att_10146,0,1733.87,Wallet,SBI Card Gateway,16,4,0,Bank Declined,BANK_DECLINED_TRANSACTION,False,SMB,E-commerce & Retail,23,60.87,39.13,211.58,94.83,5.17,1,Alternate payment method,2,15,0.117,Failed,Failed,0.0,1733.87,,9.0,2026-02-27 16:00:00,UrbanNest
pay_103510,m_1000,cust_1148,fail_10148,att_10148,0,2164.76,UPI,HDFC Gateway,18,4,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Enterprise,E-commerce & Retail,37,64.86,35.14,227.48,94.23,5.77,1,Smart gateway retry,0,15,0.91,Failed,Pending,0.0,2164.76,,13.0,2026-02-27 18:00:00,Apex Retail Pvt Ltd
