failure_id,payment_id,failure_category,error_code,retryable
fail_10363,pay_102674,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10364,pay_102412,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10365,pay_102861,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10366,pay_101515,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10367,pay_104131,Network Timeout,GATEWAY_TIMEOUT,True
fail_10368,pay_103002,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10369,pay_103113,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10370,pay_103312,Network Timeout,GATEWAY_TIMEOUT,True
fail_10371,pay_104435,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10372,pay_103642,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10373,pay_102499,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10374,pay_103895,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10375,pay_104379,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10376,pay_102492,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10377,pay_104291,Network Timeout,GATEWAY_TIMEOUT,True
fail_10378,pay_104087,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10379,pay_104850,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10380,pay_104267,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10381,pay_103494,Network Timeout,GATEWAY_TIMEOUT,True
fail_10382,pay_103641,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10383,pay_100861,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10384,pay_103942,Network Timeout,GATEWAY_TIMEOUT,True
fail_10385,pay_100437,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10386,pay_104231,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10387,pay_102611,Network Timeout,GATEWAY_TIMEOUT,True
fail_10388,pay_101181,Network Timeout,GATEWAY_TIMEOUT,True
fail_10389,pay_100420,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10390,pay_104294,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10391,pay_102569,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10392,pay_103971,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10393,pay_100023,Network Timeout,GATEWAY_TIMEOUT,True
fail_10394,pay_100498,Network Timeout,GATEWAY_TIMEOUT,True
fail_10395,pay_104542,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10396,pay_104368,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10397,pay_100576,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10398,pay_103891,Network Timeout,GATEWAY_TIMEOUT,True
fail_10399,pay_101066,Network Timeout,GATEWAY_TIMEOUT,True
fail_10400,pay_100263,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10401,pay_102532,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10402,pay_100585,Network Timeout,GATEWAY_TIMEOUT,True
fail_10403,pay_103899,Network Timeout,GATEWAY_TIMEOUT,True
fail_10404,pay_100451,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10405,pay_101261,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10406,pay_103604,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10407,pay_101678,Network Timeout,GATEWAY_TIMEOUT,True
fail_10408,pay_101622,Network Timeout,GATEWAY_TIMEOUT,True
fail_10409,pay_102623,Network Timeout,GATEWAY_TIMEOUT,True
fail_10410,pay_102165,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10411,pay_101989,Network Timeout,GATEWAY_TIMEOUT,True
fail_10412,pay_104978,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10413,pay_103275,Network Timeout,GATEWAY_TIMEOUT,True
fail_10414,pay_100526,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10415,pay_104987,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10416,pay_103800,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10417,pay_102830,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10418,pay_100060,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10419,pay_104429,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10420,pay_102013,Network Timeout,GATEWAY_TIMEOUT,True
fail_10421,pay_103519,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10422,pay_102960,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10423,pay_100732,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10424,pay_103657,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10425,pay_104868,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10426,pay_102624,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10427,pay_103200,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10428,pay_103844,Network Timeout,GATEWAY_TIMEOUT,True
fail_10429,pay_104430,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10430,pay_101005,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10431,pay_100529,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10432,pay_101971,Network Timeout,GATEWAY_TIMEOUT,True
fail_10433,pay_100968,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10434,pay_101080,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10435,pay_101704,Network Timeout,GATEWAY_TIMEOUT,True
fail_10436,pay_100714,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10437,pay_103748,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10438,pay_104639,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10439,pay_101102,Network Timeout,GATEWAY_TIMEOUT,True
fail_10440,pay_100668,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10441,pay_104958,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10442,pay_101529,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10443,pay_101563,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10444,pay_104730,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10445,pay_100803,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10446,pay_104828,Network Timeout,GATEWAY_TIMEOUT,True
fail_10447,pay_102382,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10448,pay_103444,Network Timeout,GATEWAY_TIMEOUT,True
fail_10449,pay_103401,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10450,pay_100152,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10451,pay_103329,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10452,pay_101169,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10453,pay_104334,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10454,pay_101947,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10455,pay_100641,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10456,pay_100323,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10457,pay_102530,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10458,pay_102795,Network Timeout,GATEWAY_TIMEOUT,True
fail_10459,pay_102304,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10460,pay_101353,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10461,pay_101950,Network Timeout,GATEWAY_TIMEOUT,True
fail_10462,pay_100528,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10463,pay_102112,Network Timeout,GATEWAY_TIMEOUT,True
fail_10464,pay_101506,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10465,pay_100942,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10466,pay_102632,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10467,pay_102100,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10468,pay_103201,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10469,pay_103383,Network Timeout,GATEWAY_TIMEOUT,True
fail_10470,pay_101707,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10471,pay_102163,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10472,pay_104248,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10473,pay_102893,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10474,pay_104152,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10475,pay_104514,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10476,pay_102784,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10477,pay_100839,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10478,pay_102113,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10479,pay_102692,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10480,pay_104513,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10481,pay_103589,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10482,pay_103094,Network Timeout,GATEWAY_TIMEOUT,True
fail_10483,pay_101153,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10484,pay_100842,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10485,pay_101568,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10486,pay_101389,Network Timeout,GATEWAY_TIMEOUT,True
fail_10487,pay_100201,Network Timeout,GATEWAY_TIMEOUT,True
fail_10488,pay_104822,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10489,pay_103127,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10490,pay_101286,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10491,pay_103297,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10492,pay_101107,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10493,pay_102067,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10494,pay_104206,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10495,pay_103749,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10496,pay_102286,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10497,pay_103703,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10498,pay_103909,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10499,pay_100066,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10500,pay_100344,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10501,pay_101731,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10502,pay_103825,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10503,pay_104080,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10504,pay_102988,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10505,pay_101205,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10506,pay_101036,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10507,pay_103517,Network Timeout,GATEWAY_TIMEOUT,True
fail_10508,pay_102777,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10509,pay_100591,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10510,pay_101427,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10511,pay_100219,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10512,pay_102938,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10513,pay_101314,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10514,pay_101825,Network Timeout,GATEWAY_TIMEOUT,True
fail_10515,pay_104980,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10516,pay_103108,Network Timeout,GATEWAY_TIMEOUT,True
fail_10517,pay_100178,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10518,pay_104849,Network Timeout,GATEWAY_TIMEOUT,True
fail_10519,pay_104189,Network Timeout,GATEWAY_TIMEOUT,True
fail_10520,pay_104932,Network Timeout,GATEWAY_TIMEOUT,True
fail_10521,pay_102837,Network Timeout,GATEWAY_TIMEOUT,True
fail_10522,pay_104596,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10523,pay_104449,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10524,pay_104432,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10525,pay_100739,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10526,pay_104619,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10527,pay_100094,Network Timeout,GATEWAY_TIMEOUT,True
fail_10528,pay_101470,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10529,pay_103242,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10530,pay_101631,Network Timeout,GATEWAY_TIMEOUT,True
fail_10531,pay_103830,Network Timeout,GATEWAY_TIMEOUT,True
fail_10532,pay_100827,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10533,pay_104564,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10534,pay_101383,Network Timeout,GATEWAY_TIMEOUT,True
fail_10535,pay_101556,Network Timeout,GATEWAY_TIMEOUT,True
fail_10536,pay_102977,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10537,pay_101877,Network Timeout,GATEWAY_TIMEOUT,True
fail_10538,pay_100303,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10539,pay_101303,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10540,pay_104281,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10541,pay_103029,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10542,pay_104405,Network Timeout,GATEWAY_TIMEOUT,True
fail_10543,pay_102445,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10544,pay_102060,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10545,pay_104333,Network Timeout,GATEWAY_TIMEOUT,True
fail_10546,pay_100578,Network Timeout,GATEWAY_TIMEOUT,True
fail_10547,pay_100363,Network Timeout,GATEWAY_TIMEOUT,True
fail_10548,pay_100047,Network Timeout,GATEWAY_TIMEOUT,True
fail_10549,pay_102299,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10550,pay_103819,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10551,pay_104807,Network Timeout,GATEWAY_TIMEOUT,True
fail_10552,pay_102041,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10553,pay_102470,Network Timeout,GATEWAY_TIMEOUT,True
fail_10554,pay_100388,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10555,pay_103794,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10556,pay_104862,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10557,pay_100357,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10558,pay_100361,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10559,pay_101388,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10560,pay_102451,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10561,pay_103161,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10562,pay_101605,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10563,pay_101691,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10564,pay_103125,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10565,pay_104716,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10566,pay_100564,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10567,pay_104468,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10568,pay_104700,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10569,pay_102497,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10570,pay_101911,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10571,pay_103505,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10572,pay_104573,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10573,pay_100034,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10574,pay_101751,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10575,pay_101374,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10576,pay_102090,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10577,pay_101323,Network Timeout,GATEWAY_TIMEOUT,True
fail_10578,pay_101003,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10579,pay_104712,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10580,pay_100374,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10581,pay_104727,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10582,pay_103473,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10583,pay_104011,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10584,pay_102239,Network Timeout,GATEWAY_TIMEOUT,True
fail_10585,pay_102756,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10586,pay_100903,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10587,pay_104989,Network Timeout,GATEWAY_TIMEOUT,True
fail_10588,pay_101814,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10589,pay_103427,Network Timeout,GATEWAY_TIMEOUT,True
fail_10590,pay_103238,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10591,pay_103045,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10592,pay_103547,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10593,pay_100516,Network Timeout,GATEWAY_TIMEOUT,True
fail_10594,pay_103580,Network Timeout,GATEWAY_TIMEOUT,True
fail_10595,pay_103578,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10596,pay_101140,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10597,pay_101791,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10598,pay_102700,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10599,pay_104138,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10600,pay_102650,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10601,pay_101370,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10602,pay_101633,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10603,pay_101712,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10604,pay_104329,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10605,pay_104864,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10606,pay_100811,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10607,pay_101892,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10608,pay_102303,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10609,pay_101200,Network Timeout,GATEWAY_TIMEOUT,True
fail_10610,pay_102651,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10611,pay_101715,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10612,pay_102677,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10613,pay_102000,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10614,pay_100780,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10615,pay_102226,Network Timeout,GATEWAY_TIMEOUT,True
fail_10616,pay_103357,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10617,pay_101823,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10618,pay_104471,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10619,pay_103417,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10620,pay_102385,Network Timeout,GATEWAY_TIMEOUT,True
fail_10621,pay_100557,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10622,pay_101244,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10623,pay_102141,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10624,pay_101897,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10625,pay_100395,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10626,pay_102709,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10627,pay_101407,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10628,pay_101942,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10629,pay_101657,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10630,pay_104921,Network Timeout,GATEWAY_TIMEOUT,True
fail_10631,pay_103904,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10632,pay_102389,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10633,pay_103159,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10634,pay_100920,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10635,pay_104816,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10636,pay_104425,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10637,pay_104608,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10638,pay_104753,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10639,pay_102755,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10640,pay_102796,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10641,pay_102878,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10642,pay_102104,Network Timeout,GATEWAY_TIMEOUT,True
fail_10643,pay_103840,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10644,pay_104539,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10645,pay_104478,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10646,pay_104549,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10647,pay_101022,Network Timeout,GATEWAY_TIMEOUT,True
fail_10648,pay_104673,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10649,pay_100491,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10650,pay_100503,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10651,pay_103339,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10652,pay_102817,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10653,pay_103119,Network Timeout,GATEWAY_TIMEOUT,True
fail_10654,pay_103462,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10655,pay_101213,Network Timeout,GATEWAY_TIMEOUT,True
fail_10656,pay_103469,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10657,pay_101324,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10658,pay_102557,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10659,pay_101733,Network Timeout,GATEWAY_TIMEOUT,True
fail_10660,pay_101279,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10661,pay_103455,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10662,pay_104748,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10663,pay_103872,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10664,pay_103880,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10665,pay_100426,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10666,pay_102905,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10667,pay_101520,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10668,pay_104943,Network Timeout,GATEWAY_TIMEOUT,True
fail_10669,pay_100828,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10670,pay_101508,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10671,pay_102600,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10672,pay_102902,Network Timeout,GATEWAY_TIMEOUT,True
fail_10673,pay_101485,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10674,pay_102846,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10675,pay_104148,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10676,pay_104693,Network Timeout,GATEWAY_TIMEOUT,True
fail_10677,pay_101588,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10678,pay_103263,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10679,pay_101734,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10680,pay_104332,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10681,pay_101418,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10682,pay_100667,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10683,pay_102331,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10684,pay_103106,Network Timeout,GATEWAY_TIMEOUT,True
fail_10685,pay_102197,Network Timeout,GATEWAY_TIMEOUT,True
fail_10686,pay_102097,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10687,pay_102868,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_10688,pay_104557,Network Timeout,GATEWAY_TIMEOUT,True
fail_10689,pay_102481,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10690,pay_103731,Network Timeout,GATEWAY_TIMEOUT,True
fail_10691,pay_101246,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10692,pay_103961,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10693,pay_104141,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10694,pay_104450,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10695,pay_101705,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10696,pay_100005,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10697,pay_103338,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10698,pay_100036,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10699,pay_101291,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_10700,pay_103984,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_10701,pay_103378,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_10702,pay_100609,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10703,pay_104311,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_10704,pay_102152,Insufficient Funds,INSUFFICIENT_FUNDS,True
