payment_id,merchant_id,customer_id,created_at,payment_method,gateway,amount_inr,status
pay_104437,m_1004,cust_1028,2026-03-04 01:00:00,Card,HDFC Gateway,3046.81,Failed
pay_102743,m_1004,cust_1029,2026-03-04 02:00:00,Card,ICICI UPI,2173.51,Failed
pay_103960,m_1004,cust_1030,2026-03-04 04:00:00,Wallet,Razorpay,30553.06,Success
pay_104910,m_1003,cust_1031,2026-03-04 05:00:00,UPI,Razorpay,3274.57,Failed
pay_102396,m_1002,cust_1032,2026-03-04 05:00:00,UPI,Razorpay,1192.8,Success
pay_102220,m_1001,cust_1033,2026-03-04 08:00:00,Card,ICICI UPI,2468.42,Failed
pay_100693,m_1002,cust_1034,2026-03-04 08:00:00,UPI,ICICI UPI,1619.54,Failed
pay_100925,m_1003,cust_1035,2026-03-04 08:00:00,UPI,ICICI UPI,2566.63,Success
pay_102917,m_1000,cust_1036,2026-03-04 09:00:00,NetBanking,Razorpay,12291.58,Failed
pay_102619,m_1004,cust_1037,2026-03-04 10:00:00,Wallet,Razorpay,1300.11,Success
pay_104121,m_1003,cust_1038,2026-03-04 10:00:00,UPI,Razorpay,2513.87,Failed
pay_103461,m_1000,cust_1039,2026-03-04 11:00:00,Card,Razorpay,3656.11,Failed
pay_104722,m_1002,cust_1040,2026-03-04 12:00:00,Card,Razorpay,8627.24,Failed
pay_104236,m_1000,cust_1041,2026-03-04 13:00:00,Wallet,SBI Card Gateway,5910.88,Failed
pay_104964,m_1001,cust_1042,2026-03-04 13:00:00,Card,Razorpay,2401.91,Failed
pay_103704,m_1003,cust_1043,2026-03-04 14:00:00,UPI,Razorpay,1653.21,Success
pay_104959,m_1000,cust_1044,2026-03-04 16:00:00,UPI,ICICI UPI,1517.57,Success
pay_103309,m_1002,cust_1045,2026-03-04 17:00:00,UPI,Razorpay,2879.2,Failed
pay_102827,m_1002,cust_1046,2026-03-04 19:00:00,UPI,Razorpay,3091.92,Failed
pay_101680,m_1002,cust_1047,2026-03-04 22:00:00,Card,Razorpay,7828.37,Failed
pay_103955,m_1003,cust_1048,2026-03-04 23:00:00,Card,ICICI UPI,1382.6,Failed
pay_104073,m_1004,cust_1049,2026-03-04 23:00:00,Card,Axis Wallet,3150.16,Failed
pay_101873,m_1002,cust_1050,2026-03-05 03:00:00,UPI,Axis Wallet,511.31,Failed
pay_101836,m_1000,cust_1051,2026-03-05 04:00:00,Card,HDFC Gateway,4581.4,Failed
pay_103687,m_1001,cust_1052,2026-03-05 05:00:00,UPI,SBI Card Gateway,1635.95,Failed
pay_100935,m_1004,cust_1053,2026-03-05 07:00:00,UPI,Razorpay,5227.07,Failed
pay_101108,m_1003,cust_1054,2026-03-05 07:00:00,Card,ICICI UPI,4724.75,Failed
pay_100080,m_1002,cust_1055,2026-03-05 08:00:00,Card,Razorpay,6278.66,Success
pay_104380,m_1000,cust_1056,2026-03-05 09:00:00,Card,Razorpay,1984.93,Failed
pay_101909,m_1000,cust_1057,2026-03-05 10:00:00,Card,SBI Card Gateway,6466.65,Success
pay_102712,m_1001,cust_1058,2026-03-05 10:00:00,Card,Axis Wallet,820.76,Success
pay_102096,m_1004,cust_1059,2026-03-05 11:00:00,UPI,Razorpay,2706.92,Failed
pay_101688,m_1002,cust_1060,2026-03-05 12:00:00,Card,HDFC Gateway,6019.04,Failed
pay_100318,m_1002,cust_1061,2026-03-05 15:00:00,Wallet,Razorpay,16481.34,Failed
pay_103742,m_1004,cust_1062,2026-03-05 15:00:00,Card,Razorpay,2609.33,Failed
pay_103171,m_1000,cust_1063,2026-03-05 15:00:00,UPI,SBI Card Gateway,1591.84,Failed
pay_104476,m_1001,cust_1064,2026-03-05 15:00:00,Card,SBI Card Gateway,3655.43,Success
pay_103552,m_1003,cust_1065,2026-03-05 15:00:00,UPI,Razorpay,6091.78,Failed
pay_103351,m_1004,cust_1066,2026-03-05 16:00:00,NetBanking,ICICI UPI,1998.7,Failed
pay_102232,m_1003,cust_1067,2026-03-05 16:00:00,UPI,ICICI UPI,6115.47,Failed
pay_103920,m_1001,cust_1068,2026-03-05 17:00:00,NetBanking,Axis Wallet,3601.35,Success
pay_101446,m_1000,cust_1069,2026-03-05 18:00:00,NetBanking,Razorpay,2947.92,Failed
pay_100180,m_1000,cust_1070,2026-03-05 18:00:00,NetBanking,Razorpay,1049.59,Success
pay_100285,m_1001,cust_1071,2026-03-05 19:00:00,UPI,Razorpay,1547.9,Failed
pay_104403,m_1000,cust_1072,2026-03-05 22:00:00,Card,HDFC Gateway,1423.4,Failed
pay_100381,m_1000,cust_1073,2026-03-05 23:00:00,Card,Razorpay,584.34,Failed
pay_104207,m_1001,cust_1074,2026-03-05 23:00:00,Wallet,ICICI UPI,4810.74,Success
pay_102790,m_1002,cust_1075,2026-03-05 23:00:00,Card,ICICI UPI,1495.97,Failed
pay_102952,m_1000,cust_1076,2026-03-06 00:00:00,UPI,Razorpay,2920.55,Success
pay_102941,m_1004,cust_1077,2026-03-06 00:00:00,Card,Razorpay,1927.28,Failed
pay_102288,m_1001,cust_1078,2026-03-06 01:00:00,Wallet,Razorpay,2346.09,Failed
pay_100763,m_1000,cust_1079,2026-03-06 02:00:00,NetBanking,HDFC Gateway,1196.04,Failed
pay_100753,m_1003,cust_1080,2026-03-06 02:00:00,UPI,HDFC Gateway,5354.22,Failed
pay_102648,m_1004,cust_1081,2026-03-06 02:00:00,UPI,Razorpay,3352.18,Success
pay_102877,m_1002,cust_1082,2026-03-06 02:00:00,UPI,Axis Wallet,15783.71,Failed
pay_100347,m_1002,cust_1083,2026-03-06 03:00:00,Card,Razorpay,9917.82,Failed
pay_100679,m_1001,cust_1084,2026-03-06 03:00:00,Card,SBI Card Gateway,5649.52,Failed
pay_102147,m_1002,cust_1085,2026-03-06 03:00:00,NetBanking,Razorpay,3028.0,Success
pay_102168,m_1002,cust_1086,2026-03-06 03:00:00,UPI,SBI Card Gateway,3384.41,Failed
pay_102630,m_1001,cust_1087,2026-03-06 04:00:00,UPI,HDFC Gateway,3818.85,Failed
pay_102781,m_1003,cust_1088,2026-03-06 04:00:00,Card,ICICI UPI,1353.04,Success
pay_102457,m_1000,cust_1089,2026-03-06 05:00:00,Card,HDFC Gateway,2000.43,Success
pay_101765,m_1000,cust_1090,2026-03-06 06:00:00,UPI,Axis Wallet,1245.56,Success
pay_102694,m_1001,cust_1091,2026-03-06 08:00:00,Card,Razorpay,3837.88,Success
pay_103438,m_1003,cust_1092,2026-03-06 08:00:00,UPI,Razorpay,1769.57,Failed
pay_101442,m_1004,cust_1093,2026-03-06 09:00:00,UPI,Razorpay,4460.23,Failed
pay_100408,m_1000,cust_1094,2026-03-06 10:00:00,Card,Razorpay,713.25,Failed
pay_104272,m_1004,cust_1095,2026-03-06 15:00:00,NetBanking,SBI Card Gateway,1824.07,Success
pay_100490,m_1003,cust_1096,2026-03-06 15:00:00,UPI,SBI Card Gateway,3936.76,Success
pay_102886,m_1001,cust_1097,2026-03-06 16:00:00,UPI,ICICI UPI,1489.43,Success
pay_102227,m_1000,cust_1098,2026-03-06 16:00:00,Card,HDFC Gateway,31709.91,Failed
pay_101532,m_1003,cust_1099,2026-03-06 16:00:00,UPI,ICICI UPI,12106.96,Success
pay_100469,m_1004,cust_1100,2026-03-06 16:00:00,UPI,Razorpay,2090.73,Failed
pay_103733,m_1003,cust_1101,2026-03-06 16:00:00,NetBanking,Axis Wallet,5355.21,Failed
pay_102571,m_1001,cust_1102,2026-03-06 17:00:00,Wallet,Razorpay,4901.65,Failed
pay_104819,m_1004,cust_1103,2026-03-06 21:00:00,UPI,Axis Wallet,1585.82,Failed
pay_104988,m_1001,cust_1104,2026-03-06 21:00:00,Card,HDFC Gateway,4235.31,Success
pay_101976,m_1001,cust_1105,2026-03-06 21:00:00,UPI,Razorpay,1144.7,Failed
pay_102732,m_1001,cust_1106,2026-03-06 22:00:00,UPI,ICICI UPI,4967.76,Failed
pay_101272,m_1001,cust_1107,2026-03-06 22:00:00,Wallet,Razorpay,569.78,Failed
pay_100692,m_1000,cust_1108,2026-03-06 23:00:00,UPI,Razorpay,5210.58,Failed
pay_101750,m_1002,cust_1109,2026-03-06 23:00:00,NetBanking,Razorpay,1107.21,Failed
pay_101142,m_1000,cust_1110,2026-03-06 23:00:00,Card,Razorpay,3501.15,Failed
pay_104839,m_1004,cust_1111,2026-03-06 23:00:00,UPI,Razorpay,498.69,Failed
pay_100721,m_1003,cust_1112,2026-03-07 00:00:00,UPI,Razorpay,2672.85,Failed
pay_102674,m_1001,cust_1113,2026-03-07 00:00:00,UPI,SBI Card Gateway,277.94,Success
pay_102412,m_1002,cust_1114,2026-03-07 01:00:00,Wallet,Razorpay,1225.33,Failed
pay_102861,m_1003,cust_1115,2026-03-07 02:00:00,NetBanking,ICICI UPI,3280.4,Success
pay_101515,m_1001,cust_1116,2026-03-07 03:00:00,UPI,HDFC Gateway,1984.52,Failed
pay_104131,m_1002,cust_1117,2026-03-07 04:00:00,Wallet,ICICI UPI,3298.96,Success
pay_103002,m_1000,cust_1118,2026-03-07 05:00:00,NetBanking,Axis Wallet,3926.21,Failed
pay_103113,m_1003,cust_1119,2026-03-07 05:00:00,UPI,Razorpay,6948.28,Success
pay_103312,m_1003,cust_1120,2026-03-07 05:00:00,UPI,HDFC Gateway,2249.93,Failed
pay_104435,m_1000,cust_1121,2026-03-07 06:00:00,NetBanking,ICICI UPI,1297.22,Failed
pay_103642,m_1000,cust_1122,2026-03-07 06:00:00,Card,SBI Card Gateway,1415.57,Failed
pay_102499,m_1002,cust_1123,2026-03-07 06:00:00,UPI,Razorpay,8495.58,Success
pay_103895,m_1002,cust_1124,2026-03-07 07:00:00,NetBanking,Razorpay,2784.82,Failed
pay_104379,m_1000,cust_1125,2026-03-07 07:00:00,Card,ICICI UPI,3056.21,Failed
pay_102492,m_1003,cust_1126,2026-03-07 08:00:00,Card,ICICI UPI,935.41,Failed
pay_104291,m_1002,cust_1127,2026-03-07 08:00:00,Card,ICICI UPI,4282.82,Failed
pay_104087,m_1002,cust_1128,2026-03-07 09:00:00,UPI,HDFC Gateway,6462.19,Failed
pay_104850,m_1000,cust_1129,2026-03-07 10:00:00,Card,HDFC Gateway,5422.13,Failed
pay_104267,m_1001,cust_1130,2026-03-07 11:00:00,NetBanking,Razorpay,1914.54,Failed
pay_103494,m_1004,cust_1131,2026-03-07 13:00:00,Card,Razorpay,2315.7,Success
pay_103641,m_1003,cust_1132,2026-03-07 14:00:00,Card,Razorpay,2464.07,Failed
pay_100861,m_1001,cust_1133,2026-03-07 14:00:00,NetBanking,ICICI UPI,1663.13,Success
pay_103942,m_1004,cust_1134,2026-03-07 14:00:00,Card,Razorpay,4231.49,Failed
pay_100437,m_1003,cust_1135,2026-03-07 15:00:00,Wallet,HDFC Gateway,185.78,Success
pay_104231,m_1002,cust_1136,2026-03-07 15:00:00,UPI,ICICI UPI,3640.06,Success
pay_102611,m_1002,cust_1137,2026-03-07 16:00:00,UPI,HDFC Gateway,1741.06,Failed
pay_101181,m_1001,cust_1138,2026-03-07 16:00:00,UPI,SBI Card Gateway,6632.18,Success
pay_100420,m_1000,cust_1139,2026-03-07 16:00:00,UPI,SBI Card Gateway,2912.17,Failed
pay_104294,m_1000,cust_1140,2026-03-07 18:00:00,Card,Razorpay,2508.46,Failed
pay_102569,m_1003,cust_1141,2026-03-07 19:00:00,Card,SBI Card Gateway,6580.88,Failed
pay_103971,m_1001,cust_1142,2026-03-07 19:00:00,UPI,Razorpay,3645.96,Failed
pay_100023,m_1002,cust_1143,2026-03-07 19:00:00,Wallet,SBI Card Gateway,1339.25,Success
pay_100498,m_1002,cust_1144,2026-03-07 20:00:00,Card,Razorpay,1557.75,Failed
pay_104542,m_1002,cust_1145,2026-03-07 20:00:00,Card,SBI Card Gateway,7571.85,Success
pay_104368,m_1003,cust_1146,2026-03-07 20:00:00,Wallet,ICICI UPI,1926.38,Failed
pay_100576,m_1003,cust_1147,2026-03-07 23:00:00,NetBanking,Axis Wallet,12475.53,Failed
pay_103891,m_1001,cust_1148,2026-03-08 00:00:00,NetBanking,HDFC Gateway,863.68,Failed
pay_101066,m_1004,cust_1149,2026-03-08 00:00:00,NetBanking,Razorpay,3115.89,Success
pay_100263,m_1003,cust_1150,2026-03-08 02:00:00,UPI,Razorpay,4236.54,Success
pay_102532,m_1000,cust_1151,2026-03-08 03:00:00,UPI,Razorpay,1943.79,Failed
pay_100585,m_1000,cust_1152,2026-03-08 03:00:00,Card,HDFC Gateway,5887.97,Failed
pay_103899,m_1001,cust_1153,2026-03-08 03:00:00,Card,HDFC Gateway,2285.63,Failed
pay_100451,m_1001,cust_1154,2026-03-08 03:00:00,NetBanking,SBI Card Gateway,3329.34,Failed
pay_101261,m_1003,cust_1155,2026-03-08 04:00:00,NetBanking,ICICI UPI,2554.23,Failed
pay_103604,m_1000,cust_1156,2026-03-08 04:00:00,UPI,Razorpay,771.48,Failed
pay_101678,m_1002,cust_1157,2026-03-08 06:00:00,Card,ICICI UPI,1508.52,Failed
pay_101622,m_1001,cust_1158,2026-03-08 06:00:00,Card,SBI Card Gateway,7951.21,Success
pay_102623,m_1004,cust_1159,2026-03-08 07:00:00,Card,SBI Card Gateway,1956.3,Success
pay_102165,m_1002,cust_1160,2026-03-08 07:00:00,UPI,SBI Card Gateway,1850.73,Failed
pay_101989,m_1003,cust_1161,2026-03-08 08:00:00,Card,SBI Card Gateway,1627.4,Failed
pay_104978,m_1002,cust_1162,2026-03-08 09:00:00,NetBanking,SBI Card Gateway,3065.62,Success
pay_103275,m_1003,cust_1163,2026-03-08 10:00:00,Wallet,Razorpay,7088.42,Success
pay_100526,m_1003,cust_1164,2026-03-08 10:00:00,Wallet,Razorpay,1495.28,Failed
pay_104987,m_1000,cust_1165,2026-03-08 10:00:00,UPI,SBI Card Gateway,5028.8,Success
pay_103800,m_1000,cust_1166,2026-03-08 11:00:00,UPI,Razorpay,2167.62,Success
pay_102830,m_1004,cust_1167,2026-03-08 12:00:00,UPI,SBI Card Gateway,4036.34,Success
pay_100060,m_1003,cust_1168,2026-03-08 13:00:00,NetBanking,Razorpay,5014.82,Failed
pay_104429,m_1000,cust_1169,2026-03-08 14:00:00,Card,Axis Wallet,10254.87,Failed
pay_102013,m_1002,cust_1170,2026-03-08 16:00:00,UPI,HDFC Gateway,11950.17,Failed
pay_103519,m_1002,cust_1171,2026-03-08 16:00:00,Card,Razorpay,4167.92,Failed
pay_102960,m_1003,cust_1172,2026-03-08 17:00:00,UPI,HDFC Gateway,1035.86,Failed
pay_100732,m_1001,cust_1173,2026-03-08 17:00:00,Card,Razorpay,7373.95,Success
pay_103657,m_1000,cust_1174,2026-03-08 17:00:00,Card,Razorpay,3138.49,Failed
pay_104868,m_1001,cust_1175,2026-03-08 17:00:00,Card,Axis Wallet,2067.35,Failed
pay_102624,m_1001,cust_1176,2026-03-08 18:00:00,Wallet,Axis Wallet,1336.58,Failed
pay_103200,m_1001,cust_1177,2026-03-08 18:00:00,NetBanking,ICICI UPI,1578.21,Success
pay_103844,m_1001,cust_1178,2026-03-08 20:00:00,Card,Razorpay,12922.38,Failed
pay_104430,m_1003,cust_1179,2026-03-08 20:00:00,UPI,Razorpay,1482.44,Failed
pay_101005,m_1001,cust_1180,2026-03-08 20:00:00,UPI,Axis Wallet,5432.95,Failed
pay_100529,m_1003,cust_1181,2026-03-08 20:00:00,Card,Razorpay,2161.56,Failed
pay_101971,m_1004,cust_1182,2026-03-08 21:00:00,UPI,Axis Wallet,1515.55,Failed
pay_100968,m_1003,cust_1183,2026-03-08 22:00:00,Card,Razorpay,5363.19,Failed
pay_101080,m_1002,cust_1184,2026-03-08 23:00:00,Card,Razorpay,7034.08,Failed
pay_101704,m_1003,cust_1185,2026-03-09 00:00:00,UPI,Razorpay,6540.23,Failed
pay_100714,m_1001,cust_1186,2026-03-09 00:00:00,Card,HDFC Gateway,1749.99,Failed
pay_103748,m_1002,cust_1187,2026-03-09 03:00:00,UPI,Razorpay,1423.62,Failed
pay_104639,m_1004,cust_1188,2026-03-09 03:00:00,NetBanking,SBI Card Gateway,3361.2,Failed
pay_101102,m_1001,cust_1189,2026-03-09 05:00:00,Card,Razorpay,1033.71,Success
pay_100668,m_1001,cust_1190,2026-03-09 05:00:00,UPI,Razorpay,289.37,Failed
pay_104958,m_1003,cust_1191,2026-03-09 05:00:00,NetBanking,Razorpay,3268.43,Failed
pay_101529,m_1003,cust_1192,2026-03-09 05:00:00,Card,Razorpay,3910.7,Failed
pay_101563,m_1002,cust_1193,2026-03-09 05:00:00,UPI,HDFC Gateway,3291.26,Failed
pay_104730,m_1004,cust_1194,2026-03-09 06:00:00,Card,HDFC Gateway,2475.13,Success
pay_100803,m_1003,cust_1195,2026-03-09 07:00:00,UPI,Axis Wallet,2943.91,Success
pay_104828,m_1004,cust_1196,2026-03-09 07:00:00,Card,Razorpay,6210.07,Failed
pay_102382,m_1002,cust_1197,2026-03-09 09:00:00,NetBanking,Axis Wallet,521.64,Failed
pay_103444,m_1000,cust_1198,2026-03-09 09:00:00,Card,ICICI UPI,8002.65,Failed
pay_103401,m_1000,cust_1199,2026-03-09 09:00:00,Card,Razorpay,606.13,Success
pay_100152,m_1002,cust_1200,2026-03-09 10:00:00,UPI,ICICI UPI,816.96,Failed
pay_103329,m_1002,cust_1201,2026-03-09 11:00:00,Card,Razorpay,1860.43,Failed
pay_101169,m_1000,cust_1202,2026-03-09 12:00:00,NetBanking,Axis Wallet,532.09,Failed
pay_104334,m_1004,cust_1203,2026-03-09 14:00:00,UPI,ICICI UPI,3653.92,Success
pay_101947,m_1000,cust_1204,2026-03-09 14:00:00,Card,Razorpay,5291.0,Success
pay_100641,m_1003,cust_1205,2026-03-09 16:00:00,NetBanking,Razorpay,2599.25,Failed
pay_100323,m_1004,cust_1206,2026-03-09 17:00:00,Card,Razorpay,1731.86,Failed
pay_102530,m_1003,cust_1207,2026-03-09 18:00:00,UPI,SBI Card Gateway,6641.36,Failed
pay_102795,m_1001,cust_1208,2026-03-09 18:00:00,Card,HDFC Gateway,4876.49,Failed
pay_102304,m_1004,cust_1209,2026-03-09 19:00:00,Card,ICICI UPI,14222.02,Success
pay_101353,m_1003,cust_1210,2026-03-09 20:00:00,UPI,ICICI UPI,2080.32,Failed
pay_101950,m_1001,cust_1211,2026-03-09 20:00:00,NetBanking,ICICI UPI,12995.51,Failed
pay_100528,m_1002,cust_1212,2026-03-09 21:00:00,UPI,HDFC Gateway,3134.9,Failed
pay_102112,m_1001,cust_1213,2026-03-10 00:00:00,Card,Razorpay,18408.02,Failed
pay_101506,m_1003,cust_1214,2026-03-10 01:00:00,Card,Razorpay,3521.74,Success
pay_100942,m_1001,cust_1215,2026-03-10 03:00:00,Card,Razorpay,1190.29,Success
pay_102632,m_1002,cust_1216,2026-03-10 04:00:00,Wallet,Razorpay,2747.78,Failed
pay_102100,m_1001,cust_1217,2026-03-10 05:00:00,UPI,Razorpay,1727.62,Success
pay_103201,m_1001,cust_1218,2026-03-10 05:00:00,UPI,Razorpay,708.34,Success
pay_103383,m_1001,cust_1219,2026-03-10 06:00:00,UPI,HDFC Gateway,614.23,Failed
pay_101707,m_1000,cust_1220,2026-03-10 08:00:00,UPI,Razorpay,6080.27,Success
pay_102163,m_1001,cust_1221,2026-03-10 08:00:00,Card,Razorpay,914.62,Success
pay_104248,m_1003,cust_1222,2026-03-10 09:00:00,UPI,SBI Card Gateway,1935.08,Failed
pay_102893,m_1000,cust_1223,2026-03-10 09:00:00,UPI,Razorpay,314.27,Failed
pay_104152,m_1003,cust_1224,2026-03-10 11:00:00,Wallet,Razorpay,907.89,Failed
pay_104514,m_1000,cust_1225,2026-03-10 11:00:00,Card,Razorpay,2129.87,Success
pay_102784,m_1003,cust_1226,2026-03-10 12:00:00,Card,Razorpay,2209.33,Failed
pay_100839,m_1002,cust_1227,2026-03-10 17:00:00,Card,SBI Card Gateway,1096.56,Failed
pay_102113,m_1003,cust_1228,2026-03-10 18:00:00,UPI,ICICI UPI,6896.87,Success
pay_102692,m_1003,cust_1229,2026-03-10 19:00:00,Wallet,Axis Wallet,3573.97,Failed
pay_104513,m_1003,cust_1230,2026-03-10 20:00:00,Card,ICICI UPI,654.0,Failed
pay_103589,m_1000,cust_1231,2026-03-10 20:00:00,Card,Razorpay,1723.95,Failed
pay_103094,m_1000,cust_1232,2026-03-10 20:00:00,UPI,Razorpay,26168.55,Success
pay_101153,m_1000,cust_1233,2026-03-10 21:00:00,NetBanking,Razorpay,214.99,Failed
pay_100842,m_1003,cust_1234,2026-03-10 22:00:00,UPI,Razorpay,2559.27,Failed
pay_101568,m_1002,cust_1235,2026-03-10 22:00:00,Card,Axis Wallet,2263.99,Failed
pay_101389,m_1004,cust_1236,2026-03-10 23:00:00,UPI,Razorpay,12443.89,Failed
pay_100201,m_1004,cust_1237,2026-03-11 01:00:00,NetBanking,Razorpay,1462.28,Success
pay_104822,m_1002,cust_1238,2026-03-11 01:00:00,UPI,Razorpay,24766.55,Success
pay_103127,m_1003,cust_1239,2026-03-11 01:00:00,Card,Razorpay,3225.59,Failed
pay_101286,m_1003,cust_1240,2026-03-11 05:00:00,Wallet,Razorpay,8078.1,Failed
pay_103297,m_1001,cust_1241,2026-03-11 06:00:00,UPI,Razorpay,4006.73,Failed
pay_101107,m_1003,cust_1242,2026-03-11 08:00:00,Card,SBI Card Gateway,4599.81,Success
pay_102067,m_1004,cust_1243,2026-03-11 08:00:00,Wallet,Razorpay,1449.79,Success
pay_104206,m_1004,cust_1244,2026-03-11 10:00:00,NetBanking,Razorpay,519.49,Failed
pay_103749,m_1002,cust_1245,2026-03-11 12:00:00,Card,Razorpay,2618.23,Success
pay_102286,m_1000,cust_1246,2026-03-11 12:00:00,Card,HDFC Gateway,1230.5,Failed
pay_103703,m_1002,cust_1247,2026-03-11 13:00:00,Card,Razorpay,1122.19,Failed
pay_103909,m_1002,cust_1248,2026-03-11 13:00:00,UPI,HDFC Gateway,1475.3,Success
pay_100066,m_1003,cust_1249,2026-03-11 15:00:00,UPI,ICICI UPI,964.45,Failed
pay_100344,m_1003,cust_1000,2026-03-11 15:00:00,UPI,HDFC Gateway,545.77,Success
pay_101731,m_1004,cust_1001,2026-03-11 21:00:00,UPI,HDFC Gateway,4403.92,Failed
pay_103825,m_1001,cust_1002,2026-03-11 22:00:00,Card,HDFC Gateway,2872.59,Failed
pay_104080,m_1000,cust_1003,2026-03-11 22:00:00,Card,HDFC Gateway,10897.12,Failed
pay_102988,m_1000,cust_1004,2026-03-12 00:00:00,Card,SBI Card Gateway,1913.52,Success
pay_101205,m_1003,cust_1005,2026-03-12 00:00:00,UPI,HDFC Gateway,5571.4,Success
pay_101036,m_1001,cust_1006,2026-03-12 02:00:00,Card,Razorpay,1212.56,Failed
pay_103517,m_1001,cust_1007,2026-03-12 02:00:00,UPI,Axis Wallet,5976.05,Failed
pay_102777,m_1003,cust_1008,2026-03-12 02:00:00,UPI,Razorpay,775.37,Success
pay_100591,m_1003,cust_1009,2026-03-12 03:00:00,NetBanking,Razorpay,5536.95,Failed
pay_101427,m_1003,cust_1010,2026-03-12 03:00:00,UPI,Razorpay,3137.78,Failed
pay_100219,m_1004,cust_1011,2026-03-12 03:00:00,Card,HDFC Gateway,7036.33,Failed
pay_102938,m_1003,cust_1012,2026-03-12 03:00:00,NetBanking,Razorpay,9036.8,Failed
pay_101314,m_1003,cust_1013,2026-03-12 04:00:00,UPI,Razorpay,7996.77,Failed
pay_101825,m_1003,cust_1014,2026-03-12 07:00:00,UPI,HDFC Gateway,6655.69,Failed
pay_104980,m_1001,cust_1015,2026-03-12 09:00:00,UPI,Razorpay,571.75,Success
pay_103108,m_1001,cust_1016,2026-03-12 11:00:00,NetBanking,HDFC Gateway,1126.3,Success
pay_100178,m_1001,cust_1017,2026-03-12 12:00:00,UPI,HDFC Gateway,3982.08,Failed
pay_104849,m_1000,cust_1018,2026-03-12 13:00:00,UPI,SBI Card Gateway,1733.27,Success
pay_104189,m_1002,cust_1019,2026-03-12 14:00:00,NetBanking,HDFC Gateway,2005.95,Success
pay_104932,m_1000,cust_1020,2026-03-12 17:00:00,NetBanking,Razorpay,214.71,Failed
pay_102837,m_1004,cust_1021,2026-03-12 19:00:00,UPI,Razorpay,8046.6,Failed
pay_104596,m_1004,cust_1022,2026-03-12 19:00:00,UPI,Razorpay,593.87,Failed
pay_104449,m_1003,cust_1023,2026-03-12 22:00:00,Card,Axis Wallet,4329.07,Success
pay_104432,m_1001,cust_1024,2026-03-12 22:00:00,NetBanking,HDFC Gateway,5948.78,Failed
pay_100739,m_1003,cust_1025,2026-03-12 22:00:00,UPI,Razorpay,1715.8,Success
pay_104619,m_1003,cust_1026,2026-03-12 23:00:00,UPI,SBI Card Gateway,1345.67,Success
pay_100094,m_1001,cust_1027,2026-03-12 23:00:00,NetBanking,HDFC Gateway,22430.97,Success
pay_101470,m_1000,cust_1028,2026-03-13 00:00:00,UPI,Razorpay,514.62,Failed
pay_103242,m_1001,cust_1029,2026-03-13 01:00:00,Wallet,Razorpay,998.34,Failed
pay_101631,m_1002,cust_1030,2026-03-13 02:00:00,Card,Razorpay,4558.58,Success
pay_103830,m_1003,cust_1031,2026-03-13 02:00:00,UPI,ICICI UPI,5712.62,Failed
pay_100827,m_1004,cust_1032,2026-03-13 03:00:00,Card,ICICI UPI,6531.26,Failed
pay_104564,m_1001,cust_1033,2026-03-13 03:00:00,Card,Razorpay,1972.83,Success
pay_101383,m_1004,cust_1034,2026-03-13 03:00:00,Card,Razorpay,2483.11,Success
pay_101556,m_1003,cust_1035,2026-03-13 05:00:00,UPI,Razorpay,730.8,Failed
pay_102977,m_1000,cust_1036,2026-03-13 05:00:00,Card,Axis Wallet,25089.94,Success
pay_101877,m_1004,cust_1037,2026-03-13 07:00:00,UPI,Razorpay,20713.08,Success
pay_100303,m_1001,cust_1038,2026-03-13 07:00:00,Card,Razorpay,1469.43,Failed
pay_101303,m_1002,cust_1039,2026-03-13 09:00:00,NetBanking,Razorpay,8227.29,Failed
pay_104281,m_1003,cust_1040,2026-03-13 10:00:00,UPI,Razorpay,6637.43,Success
pay_103029,m_1004,cust_1041,2026-03-13 13:00:00,UPI,SBI Card Gateway,2343.36,Failed
pay_104405,m_1004,cust_1042,2026-03-13 13:00:00,NetBanking,ICICI UPI,452.94,Failed
pay_102445,m_1003,cust_1043,2026-03-13 14:00:00,UPI,Razorpay,1691.15,Failed
pay_102060,m_1002,cust_1044,2026-03-13 15:00:00,UPI,Axis Wallet,765.19,Failed
pay_104333,m_1004,cust_1045,2026-03-13 18:00:00,UPI,Razorpay,2331.42,Success
pay_100578,m_1004,cust_1046,2026-03-13 18:00:00,UPI,HDFC Gateway,926.49,Failed
pay_100363,m_1003,cust_1047,2026-03-13 19:00:00,Card,ICICI UPI,8941.33,Failed
pay_100047,m_1000,cust_1048,2026-03-13 20:00:00,Card,Razorpay,2089.97,Success
pay_102299,m_1003,cust_1049,2026-03-13 21:00:00,UPI,Razorpay,3747.54,Failed
pay_103819,m_1003,cust_1050,2026-03-13 21:00:00,NetBanking,ICICI UPI,895.29,Success
pay_104807,m_1002,cust_1051,2026-03-13 23:00:00,UPI,SBI Card Gateway,1984.1,Success
pay_102041,m_1003,cust_1052,2026-03-13 23:00:00,NetBanking,ICICI UPI,4923.47,Failed
pay_102470,m_1000,cust_1053,2026-03-14 00:00:00,Card,Axis Wallet,1755.43,Failed
pay_100388,m_1001,cust_1054,2026-03-14 01:00:00,UPI,HDFC Gateway,1230.16,Failed
pay_103794,m_1004,cust_1055,2026-03-14 02:00:00,UPI,Razorpay,6940.46,Failed
pay_104862,m_1003,cust_1056,2026-03-14 02:00:00,UPI,ICICI UPI,4696.85,Failed
